mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__C,param_svr__epsilon,param_svr__gamma,param_svr__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.012709426879882812,0.003087407789047334,0.005373525619506836,0.0016163847792330117,0.1,0.01,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.50698931675621,-25.016267290873216,-13.589614675377064,-14.559093526345585,-22.13479130834952,-19.361351223540318,4.4866118671294695,43
0.01408390998840332,0.002407653918394004,0.006669425964355468,0.0013682748457232684,0.1,0.01,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.50698931675621,-25.016267290873216,-13.589614675377064,-14.559093526345585,-22.13479130834952,-19.361351223540318,4.4866118671294695,43
0.012755870819091797,0.0027476808838322758,0.005294418334960938,0.0016143751575318792,0.1,0.1,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.508712593440528,-25.030714729690455,-13.590007579173594,-14.562827789711198,-22.16091483069277,-19.37063550454171,4.49275424267364,45
0.014781951904296875,0.0027795707026762348,0.006152629852294922,0.0016762132241051279,0.1,0.1,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.508712593440528,-25.030714729690455,-13.590007579173594,-14.562827789711198,-22.16091483069277,-19.37063550454171,4.49275424267364,45
0.015163516998291016,0.003304793584627565,0.0050296783447265625,0.0011679470386848684,0.1,1.0,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.506353910521554,-25.06376726651606,-13.594316427374476,-14.488700232755939,-21.783682190182144,-19.287364005470035,4.471248596137022,41
0.016813230514526368,0.0018570665118430446,0.005978822708129883,0.0012114478520110596,0.1,1.0,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.506353910521554,-25.06376726651606,-13.594316427374476,-14.488700232755939,-21.783682190182144,-19.287364005470035,4.471248596137022,41
0.01596355438232422,0.00044752215209056605,0.0045069694519042965,0.0010862923846463185,0.1,5.0,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 5, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.70831170046937,-25.330093577319772,-13.603506138372556,-14.513773093710178,-22.474952272083815,-19.526127356391136,4.633457847771372,47
0.012915897369384765,0.0027631099652165488,0.00449223518371582,0.001027180205102576,0.1,5.0,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 5, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.70831170046937,-25.330093577319772,-13.603506138372556,-14.513773093710178,-22.474952272083815,-19.526127356391136,4.633457847771372,47
0.010487222671508789,0.0024031660869862077,0.0033524036407470703,7.67276773218675e-05,0.1,10.0,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 10, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.38014953480879,-25.517151875379398,-13.651046257501546,-14.47699529939451,-23.051053185784102,-19.61527923057367,4.727059282303833,49
0.008390474319458007,0.0003251113860605413,0.003295230865478516,6.316056913320984e-05,0.1,10.0,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 10, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.38014953480879,-25.517151875379398,-13.651046257501548,-14.47699529939451,-23.051053185784102,-19.61527923057367,4.727059282303832,49
0.011009979248046874,0.001013941261160831,0.004406452178955078,0.0014977679361767883,1.0,0.01,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.18142558706904,-21.69615228261908,-12.284766670445281,-11.884965976912598,-16.70139016949709,-16.34974013730862,3.825818622169357,31
0.01322627067565918,0.0035281527796319056,0.005038309097290039,0.001764906542271742,1.0,0.01,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.18142558706904,-21.69615228261908,-12.284766670445281,-11.884965976912598,-16.70139016949709,-16.34974013730862,3.825818622169357,31
0.013118982315063477,0.0022715597099841342,0.005431652069091797,0.0013024848218346648,1.0,0.1,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.182807132369856,-21.703468231739166,-12.29399964654988,-11.877853653257285,-16.73305085197937,-16.358235903179114,3.828368816506946,33
0.013237333297729493,0.002979995125302487,0.0053061962127685545,0.0015146048312877289,1.0,0.1,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.182807132369856,-21.703468231739166,-12.29399964654988,-11.877853653257285,-16.73305085197937,-16.358235903179114,3.828368816506946,33
