den_determiners,den_function_words,den_light_verbs,den_nouns,den_phones_utt_max,den_words_utt_p90,den_words_utt_q1,dys_fillers_per_word,dys_long_pauses_per_min,dys_long_pauses_per_word,dys_pauses_per_min,dys_short_pauses_per_min,lex_ttr
0.0,0.0,1.481098502003847,-1.6441982991968196,2.2368025607787207,0.8902358195016491,1.1834134357396235,0.0,0.848438518739108,1.068417657372629,0.8790163107574556,0.7478433943496631,1.5522885194748024
5.236192424432909,6.914388540857337,0.0,0.0,1.0598500547247705,1.2375327403584566,-2.723621600148988,7.204300478082634,1.0942468049846732,0.0,1.1575751032014316,1.0035398909071374,-8.321200938313115
3.7938600915760965,-3.2837391681606163,-1.6357112267906422,3.623925595615115,0.0,-1.6582759306728423,1.3802023022426158,-2.3465093616368233,1.0941683006290326,0.9551419263664479,0.0,0.0,-1.225421958947428
4.914593596579728,3.1788366620937216,1.0178706085739937,-1.3081576970359983,0.8019627770407673,0.0,0.44484586481624505,0.0,1.247973576469956,0.0,1.244846505771066,1.034016188833911,5.497428711528653
0.0,-2.0159944787636936,0.6281719934609851,0.0,3.542350850953216,1.7815891463076114,-5.73692628512223,3.852839465122229,0.8210845045866,-2.362621628368356,0.7935311043906529,0.0,-3.491174514052351
-7.472873993793355,-1.2415213363120157,-1.1258212379285444,0.0,-2.5488043724668623,-4.058803231402836,0.9113175295216042,-3.7846539352456667,-0.24621718417438032,-0.302912380209086,0.0,0.0,2.6327789627823743
-5.8982615204742626,-3.638004980377328,0.0,3.644142718902843,-1.7995635157933123,-0.9560594440660731,1.1683980506508296,-1.7866496573043071,0.6805801486215154,1.2938477726170658,0.6507550429499744,0.0,0.0
0.3845043548961513,1.2693264855138684,0.9171079815963982,0.0,0.8760615778633819,1.5790423351384897,1.313953862136022,0.0,1.042882557347622,0.0,0.9665034051683519,0.8079148422149716,5.48609424187192
0.9889630656657399,2.06562669128917,1.4867974893876366,3.3405883534512184,0.0,2.123269722724,0.0,0.6974643299368346,0.9529970546615231,0.0,0.9520544503541489,0.6875716110754588,1.2167866575115787
6.200593994078478,0.0,1.2042133812107176,2.7710114794505887,1.3892969293563024,0.0,1.1929463324543126,0.0,0.9965782224034001,1.7045916683987954,1.159286969250906,1.087195040248101,5.1201169097136585
-5.1362369418739116,-3.935000358188244,0.0,3.1079534464500145,-2.118234667190362,-1.3166837272083551,1.2331045114085115,-1.3694598553811514,0.0,1.8597503765237473,0.7850457688440571,0.0,-0.9506358302033057
-4.481313571306508,-3.724084148548519,0.0,3.0903042543299493,-1.5253580097644754,1.2091559897793627,0.9336228404696973,0.7721065828845529,0.8497306136484674,0.6836379656605138,0.7585634426359416,0.0,0.0
7.757683505740304,5.903009866748829,2.0097705147992633,0.0,0.0,0.44482301213389214,0.20547570679006455,-3.9641846977402504,1.1497505768172132,0.0,1.1456158288784863,0.9654413783187086,4.353982914889298
1.147157474384577,-4.280103144028231,0.0,4.220485671942023,-1.6916207442300257,0.0,1.1922190487402127,-1.5992750020963857,0.8880032709354344,1.6909091434897612,0.842083503214585,0.0,2.717461492588145
-4.959401133537393,-3.2477358837063752,-0.8642940584978306,2.8726741943121263,-0.6191108289665118,0.0,1.2939322353000737,-0.7663365487653119,0.8959975197175092,0.0,0.7010421676460137,0.0,-6.76518970600573
5.079170865719356,0.0,0.3792187980063927,3.658917410019544,0.17627195722358024,0.0,1.1372410028724829,0.0,0.9558013048504408,1.327373410452621,0.9053442436422026,0.6576236838624159,1.228058155895822
0.0,-2.1744071655794923,-2.0079219169703713,2.3577296024339067,1.959806993272604,1.5421519642422754,0.0,4.415789894041774,0.9669883634079257,1.156856131784572,1.0051057276412578,0.8979753528064984,0.0
0.6572621312707465,0.0,1.1339707805141588,2.3267247726105436,0.0,1.4086552173575408,0.0,1.079030913661845,1.1927554444764927,1.551131666470093,1.2201829050464168,1.1356273225287272,1.4503750156460704
-4.896129652629189,-3.5819788105382946,-0.6745104839976663,3.2741023392101964,0.0,-3.053656730657187,1.1151769862519039,-2.6338440693445815,0.9807841998909286,-1.9969535305218586,0.0,0.0,2.4317349889627513
7.748695064855425,7.146818253322071,1.4680382681765527,0.0,0.3364581765062122,0.16812351190176114,0.0,0.0,0.8996102731946485,0.1030345747991106,0.9886404270050226,0.850541377165139,1.509572338917068
4.416590372535538,9.52474813467394,1.784191962538054,0.0,1.8173052152560647,0.9656683332075235,0.5040891090921669,1.643173720650258,1.217203547502803,0.0,1.1203309671804604,0.9494462071411155,0.0
-0.48975454413696884,-1.962259278334412,0.2268294232535899,-1.0484158658788225,3.21414976359096,2.6402932911429478,0.0,1.4637505565010493,0.8241828162816137,0.0,0.829986641204993,0.7445056487217642,0.0
3.772985377739638,3.005071880474217,0.0,2.79735617851301,1.4543002855194764,2.8228078434573756,0.0,4.168584738109069,1.2642945322670607,1.84067443349208,1.1769565744513848,0.0,2.4596772856085583
0.0,0.0,0.3541608981858446,-1.2631554950499433,2.8067068777038964,1.207152204664561,0.0,4.2274832064945755,0.5436434366479094,-0.8438560463132044,0.5647824364644176,0.5694681542420965,-5.1891276782007045
-3.719688052668477,-1.7144024915715912,-1.006579161250529,1.8210398717683993,3.7243428300290997,3.0380687700992213,-1.2528695447833111,3.865850456427447,0.0,1.5169359576918777,0.0,0.0,-6.356041907108213
1.470054498293485,0.0,0.7437680329676519,1.6288876541564543,1.6506821265179452,1.9533674559873,-2.321555405171133,-3.0352332120404664,0.9688521731705457,0.0,0.9409934098844625,0.0,0.7752429748330552
1.336875373984454,0.0,0.0,0.9235987027870859,3.9956916458944423,1.3717383098774623,0.0,9.70244184294371,0.7717310453641563,1.2827510161995077,0.8101452666657761,0.5018469338325389,-3.5015758583456127
2.4884864504768776,2.2644925526062547,2.0630008023237143,0.0,2.0991352374540417,2.8125249798515743,0.0,5.00623596493925,1.625610631690879,2.017499408468618,1.6505639154307998,1.3943592621684324,0.0
5.655208588314357,0.0,1.1845964047532038,0.0,0.5069680235505558,1.045752118229315,0.0,2.0007384957184473,0.7262662565721113,0.713955989167268,0.8307294827120523,0.7633438369605116,-3.7435376166759387
5.290034924671113,0.0,1.3027066404701115,0.0,2.011884693321353,0.33943908352537977,1.128696987971622,0.5669603873509318,0.7496983620494514,0.1810440488013132,0.8130926418801697,0.6756762346139639,0.0
0.0,-6.154692717047031,0.0,5.202384883250466,2.0931090544492164,2.00148461191949,-1.6057076003161754,0.0,0.8502261323228173,1.6346103885820211,0.7471576501838658,0.5109387935841853,-5.007643540049958
0.0,-4.326832828802216,-2.0293194540126906,3.2364588199482656,0.0,2.459697619253052,1.223617319653622,1.1824190981195988,0.7036482203332279,1.470942743932904,0.7115565981396653,0.0,-2.0919290104332866
-3.4687299096497455,-3.22040491709878,-0.9346168364005442,3.544724877053768,-2.193065669566615,-0.9971378221058806,0.0,-1.4960266141277307,0.8962083062711539,0.9826704209374749,0.0,0.0,-2.455986956152605
4.371069377253216,0.7676710089761397,1.6262812451452384,0.0,0.0,1.9346730871358135,0.0,2.3548397273405763,1.2737865554737353,1.8518316305518772,1.2594510381039474,1.1192591920410664,0.6468718604480159
5.827552618082693,2.443427498909492,0.0,0.0,1.712341767127276,1.933231530585891,0.0,3.6769575497968434,1.323483001795353,1.4763917636378616,1.4357007957437529,1.2534055223059752,3.6889828974603676
4.7030128086092295,-5.196012138585407,1.640699389691671,4.580121208879416,0.991376709246369,2.438891246369767,0.0,-3.7855721739955133,1.0507901036692213,2.0407291788271116,0.0,0.0,5.669401599680175
6.393201210702115,0.9085723021964777,1.6195527803634018,0.0,0.7452193607025515,1.3793647788692442,0.0,0.6411557249589599,1.4638135616904957,0.0,1.464888508060087,1.2482644663481557,5.760701649413018
4.929558955637817,0.0,0.6756443095502682,3.1172156465404455,1.328481387423321,0.0,1.4608183556509549,0.0,1.3499642523874045,1.4647151806335146,1.3691662790234775,1.1437559536720012,6.099091547840473
7.718332250762989,3.4784839295725987,2.0000424237589236,2.1148815648409727,0.0,0.0,0.6205836658241214,0.0,1.358976199442002,0.45688753358899703,1.4239627158876254,1.204089510697828,3.824471542866256
-6.403573921169832,-2.5336001895717253,-1.0886128539944733,2.708406161212404,0.0,-0.8161359990030262,0.9899168608118747,-1.0421742908801406,1.0030353942389796,1.288907763006897,0.8624730292553417,0.0,0.0
-6.575644553607471,-1.22177605714311,-3.2585527408055093,1.563994614811801,-0.44565195013757786,-2.827203707089942,0.0,-0.4753627316171935,0.49438756942977946,-7.449777545922241,0.0,0.0,2.408249346961357
-6.444398927456373,-1.2756837170822248,-2.8609532107709232,1.1117640104570137,-0.41618498773227225,-2.321426278384516,0.0,-0.5034493575990973,0.0,-3.8374255817095917,0.46570003471893173,0.0,-1.8375843871202322
-2.5579074416638585,0.0,0.9238333121721389,0.0,-1.0864725515494198,0.0,-1.4582277837533366,-5.028800617905878,0.8253524063562545,1.1808832223217087,0.8058605429164353,0.6482997753673914,-2.798672709107952
3.7920536136138043,4.602784166807027,0.8595285578824631,0.0,2.277817399359421,2.0931547270440336,0.0,8.002120305119377,1.2319763968496957,0.822752666753388,1.2869977874842717,1.0606469813713626,0.0
5.188671486345678,4.18862543643667,2.4018148732035534,0.0,1.5854081977869483,2.1016808736244443,0.0,5.168078444396664,1.395589232341166,0.0,1.6009315883477475,1.4646165604173145,3.8473255408096936
2.641406809826467,1.028477702642965,0.5311355264404533,0.0,1.9460480010226862,1.6906591312493293,0.0,4.121697198394292,0.854193887335545,0.0,0.8019874829831664,0.7516173309925885,0.4046809760225276
-2.972572477842947,-1.7749223624805008,-2.3128803091500774,2.7722066554628673,-2.495583537523311,-3.3681252848024563,0.995537878373014,-2.4911206332839266,0.0,-0.5171318159726824,0.0,0.0,-0.9792999900781316
7.715310901114817,6.044377505633482,2.2454033306862753,0.0,-2.448319852175434,0.0,1.018572213435208,-2.8427938865667284,1.2053627603293038,0.0,1.2064786514919752,1.108581470897022,6.316421432425552
-2.7992901031775244,1.0346215149923856,1.499301435947196,1.8459278480108068,0.0,1.3825245138384714,0.0,2.9629092411847586,1.2120604855109376,0.0,1.18127848990069,0.992581316905298,3.840566701150112
0.0,0.0,2.1433831113323922,-1.176754610530823,0.5974412369669161,3.7768346598536002,-1.326969878302501,-1.8444505988861346,1.0029925589384887,0.0,1.0192390321666094,0.8538721376127993,5.19760060607862
-6.659689388408678,-2.825428407175846,-1.3447445859594676,2.1294973327870634,-1.4132474103597403,-0.8263076162854018,1.1413238794605078,-1.1947810288868215,0.0,-2.3110221039831353,0.0,0.0,-3.5668887832973724
4.7402184300946235,2.302984563841668,0.0,0.0,1.9603734220908577,1.352329093318445,0.0,3.657608901952598,0.9214481457821431,1.0994746771492545,0.9944650113920545,0.7544626829290273,2.476385187600157
4.302285957048951,3.621541334570723,1.3748482738061008,0.0,2.2780416756688835,1.6536874557882655,0.0,4.431907886798818,1.109306515003758,-2.180486789513502,1.0443335229475381,0.9034520770627504,0.0
6.112237007030104,6.153177015608534,2.443720523394632,0.0,0.0,2.3198947998846493,0.0,2.371219507565732,1.5520482134332052,1.6881848084470146,1.6310302277684297,1.4990989353075825,2.96729303085791
-6.009545129795703,-2.065352213250663,-0.9722826973254299,2.144097443357752,1.1231888728397672,-2.3167098385253695,1.007802830338587,-1.1323233174935907,0.0,-2.019605201261905,0.0,0.0,-2.7744293170755108
-4.228689641105983,-4.034036026283787,0.0,2.5107107050411073,1.4293571936497131,1.0198017598788507,0.0,3.4458757999873413,0.8085086651170955,-2.2940527708965557,0.5638956838624356,0.0,-9.958247550797216
-4.883670173297925,-2.3749657667961386,-1.4363110904602978,2.3355712851514103,2.464328097085029,0.0,1.979961722861183,1.4675333879388295,1.0348595506424634,0.0,0.8159404107951334,0.0,-4.360671645747653
