MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
12.22730604130432,16.252015224572297,0.5321477016577529,0.7359275916445671,1.245932381167784e-72,0.7290938828425257,1.1371416508607978e-70,0.0477326968973747,0.3054892601431981,0.5322195704057279,0.0,0.5727923627684964
