MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
11.508867818554053,15.113730867334349,0.595388991123604,0.7716145353242148,5.900232626260084e-84,0.7459164957227873,1.3109501150705644e-75,0.07637231503579953,0.26252983293556087,0.5465393794749404,0.00477326968973747,0.5632458233890215
