MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
12.644597081228852,19.1711603417728,0.34898480496841344,0.6306386006183697,7.594493748583871e-48,0.6726504219067431,1.6692256059019694e-56,0.08591885441527446,0.3723150357995227,0.5727923627684964,0.00477326968973747,0.5823389021479713
