MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
12.803097754142705,17.820680507985386,0.4374736188269096,0.6821821516586447,1.1356000842582792e-58,0.700087905636699,5.648256572140501e-63,0.06921241050119331,0.2935560859188544,0.5560859188544153,0.0,0.5751789976133651
