mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__C,param_svr__epsilon,param_svr__gamma,param_svr__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.022407150268554686,0.005722253592218613,0.007538652420043946,0.00032068724405589133,0.1,0.01,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.50698931675621,-25.016267290873216,-13.589614675377064,-14.559093526345585,-22.13479130834952,-19.361351223540318,4.4866118671294695,43
0.01614270210266113,0.005992822658105204,0.0065100669860839845,0.0015812707689849249,0.1,0.01,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.50698931675621,-25.016267290873216,-13.589614675377064,-14.559093526345585,-22.13479130834952,-19.361351223540318,4.4866118671294695,43
0.017951202392578126,0.0039609663284921725,0.007317638397216797,0.00020436194780713333,0.1,0.1,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.508712593440528,-25.030714729690455,-13.590007579173594,-14.562827789711198,-22.16091483069277,-19.37063550454171,4.49275424267364,45
0.019676065444946288,0.004181452681661763,0.0067557811737060545,0.0011431821901327537,0.1,0.1,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.508712593440528,-25.030714729690455,-13.590007579173594,-14.562827789711198,-22.16091483069277,-19.37063550454171,4.49275424267364,45
0.01655135154724121,0.001889799667020255,0.006243133544921875,0.0012746230211662817,0.1,1.0,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.506353910521554,-25.06376726651606,-13.594316427374476,-14.488700232755939,-21.783682190182144,-19.287364005470035,4.471248596137022,41
0.016629362106323244,0.0011465644865775466,0.0053463935852050785,0.0011853667725721724,0.1,1.0,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.506353910521554,-25.06376726651606,-13.594316427374476,-14.488700232755939,-21.783682190182144,-19.287364005470035,4.471248596137022,41
0.01274418830871582,0.003759840083502551,0.004493141174316406,0.00136775375325551,0.1,5.0,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 5, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.70831170046937,-25.330093577319772,-13.603506138372556,-14.513773093710178,-22.474952272083815,-19.526127356391136,4.633457847771372,47
0.01384892463684082,0.00290171992471496,0.004389762878417969,0.0013459915762594492,0.1,5.0,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 5, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.70831170046937,-25.330093577319772,-13.603506138372556,-14.513773093710178,-22.474952272083815,-19.526127356391136,4.633457847771372,47
0.010239362716674805,0.002023429082124514,0.0034936904907226563,0.00037019395195343155,0.1,10.0,scale,rbf,"{'svr__C': 0.1, 'svr__epsilon': 10, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-21.38014953480879,-25.517151875379398,-13.651046257501546,-14.47699529939451,-23.051053185784102,-19.61527923057367,4.727059282303833,49
0.007205295562744141,0.0004039436255861505,0.002600574493408203,0.00014527159995294807,0.1,10.0,auto,rbf,"{'svr__C': 0.1, 'svr__epsilon': 10, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-21.38014953480879,-25.517151875379398,-13.651046257501548,-14.47699529939451,-23.051053185784102,-19.61527923057367,4.727059282303832,49
0.010219907760620118,0.0015136312417519668,0.004351997375488281,0.0015132414526458512,1.0,0.01,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.18142558706904,-21.69615228261908,-12.284766670445281,-11.884965976912598,-16.70139016949709,-16.34974013730862,3.825818622169357,31
0.013441896438598633,0.002758412959741555,0.0056531429290771484,0.001520835865119153,1.0,0.01,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.18142558706904,-21.69615228261908,-12.284766670445281,-11.884965976912598,-16.70139016949709,-16.34974013730862,3.825818622169357,31
0.015041351318359375,0.0031679431651196804,0.006872797012329101,0.001331749633861448,1.0,0.1,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.182807132369856,-21.703468231739166,-12.29399964654988,-11.877853653257285,-16.73305085197937,-16.358235903179114,3.828368816506946,33
0.01773099899291992,0.00026303283350750267,0.006467390060424805,0.001324372594750457,1.0,0.1,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.182807132369856,-21.703468231739166,-12.29399964654988,-11.877853653257285,-16.73305085197937,-16.358235903179114,3.828368816506946,33
0.017528200149536134,0.0009242769412131184,0.006368398666381836,0.0010004183583693608,1.0,1.0,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.244464281482497,-21.80283563214199,-12.285111615126583,-11.879258963372605,-16.59456893515247,-16.361247885455228,3.8647474508796527,35
0.017153406143188478,0.00046288429198674803,0.006494712829589844,0.0011311259397912901,1.0,1.0,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.244464281482497,-21.80283563214199,-12.285111615126583,-11.879258963372605,-16.594568935152466,-16.361247885455228,3.864747450879652,35
0.013680839538574218,0.0021542793851605136,0.004966354370117188,0.0011366496135601126,1.0,5.0,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 5, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.11352942488719,-21.70029356606166,-12.215803899031366,-11.937261800564412,-16.10318914436839,-16.214015566982603,3.815626520287925,27
0.014498281478881835,0.001221683073468537,0.004410934448242187,0.0012205958077076537,1.0,5.0,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 5, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.11352942488719,-21.700293566061656,-12.21580389903137,-11.937261800564412,-16.103189144368386,-16.214015566982603,3.8156265202879234,27
0.008216094970703126,0.0011610882423779827,0.0032343387603759764,0.00012484143203655767,1.0,10.0,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 10, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-18.803547061494864,-21.43683035530511,-12.425160044696911,-12.175112874857868,-17.522556825589753,-16.4726414323889,3.6339915336607422,39
0.00802154541015625,0.0001692952159902406,0.0032354354858398437,7.928980408008553e-05,1.0,10.0,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 10, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-18.803547061494864,-21.43683035530511,-12.425160044696911,-12.175112874857868,-17.522556825589756,-16.472641432388905,3.6339915336607427,40
0.02073988914489746,0.003500342550879537,0.006160163879394531,0.001520016768771812,10.0,0.01,scale,rbf,"{'svr__C': 10, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-15.891013284717916,-19.55291725997105,-12.173837323833771,-9.934594135962465,-12.543977634497182,-14.019267927796477,3.3583138972369446,1
0.017403936386108397,0.003212920175729395,0.006805324554443359,0.0012213916587624366,10.0,0.01,auto,rbf,"{'svr__C': 10, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-15.891013284717916,-19.552917259971046,-12.173837323833785,-9.934594135962465,-12.543977634497182,-14.019267927796477,3.358313897236942,1
0.020748996734619142,0.0005731709704204605,0.006267452239990234,0.0011104010836979006,10.0,0.1,scale,rbf,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-15.886554953654015,-19.570513118122008,-12.168487087684602,-9.945584636868604,-12.546384313555686,-14.023504821976982,3.361329072188438,3
0.01923065185546875,0.0025682633550162485,0.005364179611206055,0.0014707661806377956,10.0,0.1,auto,rbf,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-15.886554953654015,-19.57051311812201,-12.168487087684602,-9.945584636868604,-12.546384313555683,-14.023504821976982,3.3613290721884397,3
