mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__C,param_svr__epsilon,param_svr__kernel,param_svr__shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
0.008026599884033203,0.00019395061993681656,0.0027417540550231934,0.00011110182674998804,10,1,rbf,True,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-10.070200033539098,-8.476599873948077,-11.46374023781212,-10.29046610660849,-10.075251562976947,1.06418170919263,9,-6.321274035988847,-6.2557982736748725,-5.931830974172682,-5.919584889884231,-6.1071220434301585,0.18293635524286467
0.007909715175628662,0.00012365013368124253,0.0026450753211975098,7.958742417574e-05,10,1,rbf,False,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-10.070200033539098,-8.476599873948077,-11.46374023781212,-10.29046610660849,-10.075251562976947,1.06418170919263,9,-6.321274035988847,-6.2557982736748725,-5.931830974172682,-5.919584889884231,-6.1071220434301585,0.18293635524286467
0.4599093794822693,0.06260972303394888,0.0014197230339050293,3.633180575222335e-05,10,1,linear,True,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-9.70335150569639,-10.064449853024401,-10.949499962789771,-10.637916694073288,-10.338804503895963,0.48515153127705346,14,-6.345692457711622,-6.302225501419715,-6.322003489435664,-5.8870067506649715,-6.214232049807993,0.18954931150718643
1.0986486673355103,0.06407771418903925,0.0014197826385498047,3.629878823713127e-05,10,1,linear,False,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-9.702184621058448,-10.064782777530237,-10.950113354339429,-10.638018721916483,-10.338774868711148,0.4856954902836937,13,-6.345455829019994,-6.302153441775387,-6.321914863013197,-5.887011776960557,-6.214133977692285,0.18948516310369906
0.012576818466186523,9.324376583303893e-05,0.0027466416358947754,0.0001059693980317995,100,0.1,rbf,True,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-8.815672593195423,-8.321087147072072,-10.389787952950007,-10.004478272490148,-9.382756491426912,0.8440047810768078,2,-0.9222860001640836,-0.7531603402213358,-0.6876356422398576,-0.6552236219037822,-0.7545764011322648,0.10305405714651883
0.014205873012542725,0.000165662947686274,0.0027573108673095703,6.43959710908506e-05,100,0.1,rbf,False,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-8.815672593195426,-8.32108714707207,-10.389787952950007,-10.004478272490136,-9.38275649142691,0.8440047810768054,1,-0.9222860001640835,-0.7531603402213353,-0.6876356422398581,-0.6552236219037786,-0.7545764011322639,0.10305405714651959
9.899814188480377,3.9515274356663492,0.00211334228515625,0.00037508372764092686,100,0.1,linear,True,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-10.021108176924688,-10.714829875731363,-11.66319990907032,-10.603681154563775,-10.750704779072537,0.5890376726043907,19,-6.149782196489488,-6.072784067348351,-6.1372787677858565,-5.697868358389874,-6.014428347503392,0.18508680865009197
28.232961118221283,14.35038763138793,0.00234377384185791,0.0005802775286658708,100,0.1,linear,False,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-10.021665084191307,-10.715198630027052,-11.663173657699838,-10.604550384814061,-10.751146939183064,0.588795240880633,20,-6.14983021038572,-6.0727869408903175,-6.137279555284215,-5.697921929898961,-6.014454659114803,0.18507303880015785
0.011518597602844238,0.00017461638219597552,0.0026563405990600586,9.399386013925026e-05,100,1,rbf,True,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-8.80227689158047,-8.223970906478225,-10.435717915527896,-10.069641716285659,-9.382901857468063,0.9028122155204306,3,-1.6567066242485493,-1.5089976235842117,-1.4366846422908293,-1.4347204344362996,-1.5092773311399725,0.09022735730259708
0.013280212879180908,0.00024512504915152856,0.0026099681854248047,7.842612366237057e-05,100,1,rbf,False,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-8.802276891580473,-8.223970906478225,-10.435717915527894,-10.06964171628567,-9.382901857468067,0.9028122155204318,4,-1.6567066242485489,-1.5089976235842122,-1.4366846422908306,-1.4347204344363025,-1.5092773311399736,0.09022735730259604
4.054241895675659,0.5434656874011723,0.0014761686325073242,5.906444373038846e-05,100,1,linear,True,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-9.930422032221056,-10.366301314743874,-11.360894240343852,-10.815197185316308,-10.618203693156273,0.5307763432472805,17,-6.291092908226142,-6.226031332788148,-6.27204581740917,-5.849465954209223,-6.15965900315817,0.1806451502086755
7.273985743522644,0.722124209801106,0.0017284154891967773,0.0003284040245577425,100,1,linear,False,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-9.931458075778805,-10.367930305299902,-11.360488764825734,-10.815728870519495,-10.618901504105983,0.5301550922162985,18,-6.29107029307775,-6.226133394433981,-6.272100296731728,-5.849365289517935,-6.1596673184403485,0.1807021062151638
