MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
22.74814814814815,26.402145313600823,-0.14404990136476492,0.12643853516118614,0.745828417328752,0.20701966780270628,0.5930360378996288,0.0,0.0,0.2222222222222222,0.0,0.0
