MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
11.350704953301934,12.319569010673796,-1.5000756604380343,0.7888378721293824,0.2111621278706175,0.39999999999999997,0.6,0.0,0.0,0.5,0.0,0.25
