MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
4.707366884210132,7.131714923888679,0.8702506695643327,0.9330359608869445,1.4424094319618992e-172,0.9214700627092012,8.896811348255898e-160,0.18134715025906736,0.7176165803108808,0.8678756476683938,0.0,0.8367875647668394
