MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
9.986083047277264,10.63432163097722,-0.862866381296518,0.8843047842129034,0.11569521578709674,0.39999999999999997,0.6,0.0,0.0,0.5,0.0,0.25
