MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
3.7034495355256043,6.585511131170329,0.8893640798746246,0.9442251284554931,2.453717170027773e-187,0.9272164483564238,7.230442199032024e-166,0.37823834196891193,0.7901554404145078,0.8756476683937824,0.0,0.8601036269430051
