MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
23.34928043187896,26.030811012646584,-0.11209511289694074,-0.034678263284642984,0.9294247818227012,-0.30125786715206027,0.43082315771331503,0.0,0.0,0.1111111111111111,0.0,0.0
