MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
10.218129531233538,12.988973627393193,0.5696053682283904,0.7556611058709544,1.4371944123669074e-72,0.7178123512097863,2.349975018127532e-62,0.054404145077720206,0.31088082901554404,0.582901554404145,0.0,0.6424870466321243
