MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
10.271653603845325,14.170248343852139,0.6443283500582809,0.802700660307615,1.2029741507349912e-95,0.7799591568183875,6.62683072356439e-87,0.08591885441527446,0.3460620525059666,0.630071599045346,0.007159904534606206,0.630071599045346
