MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
14.620549420011155,19.662257670564745,0.3152041927745568,0.5924903087933596,4.611137276831015e-41,0.6010340016662854,1.6731945272997252e-42,0.045346062052505964,0.2553699284009546,0.477326968973747,0.00477326968973747,0.5107398568019093
