MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
13.908378304061786,18.19935319964998,0.4133133129706439,0.6428944804325543,3.1240108832511034e-50,0.6258451918425191,6.092047559545922e-47,0.05250596658711217,0.25059665871121717,0.4797136038186158,0.002386634844868735,0.513126491646778
