mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__C,param_svr__epsilon,param_svr__gamma,param_svr__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.026879024505615235,0.0014737336246722493,0.009021186828613281,0.0013112209607024057,1.0,1.0,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-20.690143567820073,-23.88694516237136,-13.334216448831194,-13.813508184741748,-19.42371224630666,-18.229705122014206,4.073140802150565,28
0.02486567497253418,0.001208217603737929,0.010061407089233398,0.000140450246004943,1.0,5.0,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 5, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-20.485367757910808,-23.634148729456655,-13.294292987070907,-13.857903868715583,-20.20515327324637,-18.295373323280064,4.040984969237417,36
0.026290750503540038,0.0024095373878611826,0.011079168319702149,0.0037370277709589247,1.0,5.0,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 5, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-20.468960147583015,-23.622556065679127,-13.296841407193416,-13.856765679098576,-20.216523609576424,-18.29232938182611,4.036847455216996,35
0.02192988395690918,0.0004937748261006172,0.010248851776123048,0.0046398448166977075,1.0,10.0,scale,rbf,"{'svr__C': 1, 'svr__epsilon': 10, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-20.048290177807512,-23.448797067623588,-13.377885005789285,-13.710339829896707,-20.478053307122703,-18.21267307764796,3.9891004633747884,26
0.02015795707702637,0.003011350189719466,0.009403228759765625,0.0025791966026485463,1.0,10.0,auto,rbf,"{'svr__C': 1, 'svr__epsilon': 10, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-20.029030003440496,-23.436903454783078,-13.379715124870119,-13.707899471205996,-20.458832606481046,-18.202476132156146,3.98213299813935,25
0.035249185562133786,0.002361747721138284,0.012668609619140625,0.004081917445206503,10.0,0.01,scale,rbf,"{'svr__C': 10, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.35804438661426,-21.98139221013777,-12.511137287234952,-12.107854810077635,-15.67319971139913,-16.32632568109275,3.845746436255329,2
0.03446645736694336,0.004428809799768751,0.012152004241943359,0.0013047203771213481,10.0,0.01,auto,rbf,"{'svr__C': 10, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.358760799742377,-21.970785682645314,-12.50813461557923,-12.100459186955883,-15.657170350966565,-16.319062127177876,3.845507174788292,1
0.03779292106628418,0.005314031842140009,0.01093134880065918,0.001435643341762313,10.0,0.1,scale,rbf,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.361048222092734,-21.974245964392203,-12.506076098994034,-12.10904680882354,-15.705834842798069,-16.331250387420116,3.843778869813351,4
0.03244309425354004,0.0021157564726794332,0.011757707595825196,0.004294160856713633,10.0,0.1,auto,rbf,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.359656019582406,-21.96534846524389,-12.503805793896108,-12.101207809764869,-15.701850838079293,-16.326373785313315,3.843251723090542,3
0.03689517974853516,0.002975956487835356,0.012183952331542968,0.0015937246340339915,10.0,1.0,scale,rbf,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.413906480239323,-21.975182706850763,-12.516094094433713,-12.167242585892387,-16.117019690498417,-16.437889111582923,3.827274613300042,6
0.030202865600585938,0.005473951450517195,0.010727930068969726,0.004053033859882311,10.0,1.0,auto,rbf,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.410045297716117,-21.959871397758057,-12.511638668692518,-12.162588865202567,-16.101363231711726,-16.429101492216198,3.824460721648249,5
0.025743865966796876,0.0027463267360029286,0.007324123382568359,0.0017337792620012449,10.0,5.0,scale,rbf,"{'svr__C': 10, 'svr__epsilon': 5, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-19.108693180205307,-21.619852659630105,-12.678004412097842,-12.23481448778456,-17.29090946938098,-16.58645484181976,3.6443324404536233,8
0.02625274658203125,0.0007804237622754539,0.009303712844848632,0.0002774793474968285,10.0,5.0,auto,rbf,"{'svr__C': 10, 'svr__epsilon': 5, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-19.113674900887755,-21.61466469685377,-12.667378404879221,-12.227366964701176,-17.262160657940395,-16.57704912505246,3.646551215179659,7
0.022705793380737305,0.0024057962021292304,0.006021308898925781,0.0008532158332250687,10.0,10.0,scale,rbf,"{'svr__C': 10, 'svr__epsilon': 10, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-18.22475290057626,-21.2553172861442,-13.349275480565083,-12.277350829548269,-20.088405744426257,-17.039020448252014,3.599155085363661,10
0.02381763458251953,0.0029221178752436142,0.00843043327331543,0.0009392092103791454,10.0,10.0,auto,rbf,"{'svr__C': 10, 'svr__epsilon': 10, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-18.222121209391794,-21.255993591825725,-13.33900174598403,-12.270440358313365,-20.070605585168583,-17.031632498136695,3.600064441347197,9
0.07171139717102051,0.006990221743112075,0.015796709060668945,0.007094549871832036,100.0,0.01,scale,rbf,"{'svr__C': 100, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-18.93048612635864,-23.229770614777966,-12.983387187197954,-12.034658581220786,-19.650215090031445,-17.36570351991736,4.235081042692213,22
0.07273540496826172,0.0056276069650893325,0.011734247207641602,0.001462885320771354,100.0,0.01,auto,rbf,"{'svr__C': 100, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-18.93049854555478,-23.248961671311736,-12.95397993856162,-12.02070682771053,-19.5728406711799,-17.345397530863714,4.241768435092287,20
0.07379822731018067,0.011637251919128986,0.011038494110107423,0.001951752757785391,100.0,0.1,scale,rbf,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-18.910898742366815,-23.216126431553377,-12.995373642087985,-12.037374805727268,-19.657491439343612,-17.36345301221581,4.227486562762572,21
0.057153511047363284,0.0155737132680316,0.011414766311645508,0.004165223590252387,100.0,0.1,auto,rbf,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-18.909783721653376,-23.23606710542572,-12.967820104231402,-12.023598791757129,-19.579025200179256,-17.343258984649378,4.233700221663163,19
0.05082545280456543,0.013714955457850397,0.010590887069702149,0.0044642244446580935,100.0,1.0,scale,rbf,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-18.705496608220784,-23.02744697174333,-13.056149017653524,-12.044876271819044,-19.790651062983123,-17.324923986483963,4.16187224168963,18
0.05294876098632813,0.011793948476347262,0.012274694442749024,0.003627496882400615,100.0,1.0,auto,rbf,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-18.704058503483218,-23.054738160977948,-13.04098353620046,-12.037169931571238,-19.70591427260692,-17.308572880967958,4.164445921521518,17
0.04794244766235352,0.004130532108339586,0.010162258148193359,0.0012959059480284268,100.0,5.0,scale,rbf,"{'svr__C': 100, 'svr__epsilon': 5, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-18.162021264678227,-22.188560776122316,-13.41556829916846,-11.81129084484296,-20.396666165138424,-17.194821469990078,3.9847176480490223,14
0.04644627571105957,0.00929324617035063,0.00804281234741211,0.002054763508500211,100.0,5.0,auto,rbf,"{'svr__C': 100, 'svr__epsilon': 5, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-18.166680127431842,-22.19299675419515,-13.407941339035439,-11.800437780810253,-20.397970826281938,-17.193205365550924,3.990645428342049,13
0.0369354248046875,0.002847137510492216,0.01077880859375,0.0028423999206964824,100.0,10.0,scale,rbf,"{'svr__C': 100, 'svr__epsilon': 10, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-17.604928169106174,-21.21862351563222,-13.189924360389838,-11.643056675222448,-21.773715407001333,-17.0860496254704,4.101891678669166,11
0.032854461669921876,0.00585175072004239,0.008170318603515626,0.0015529946693812618,100.0,10.0,auto,rbf,"{'svr__C': 100, 'svr__epsilon': 10, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-17.595735923389295,-21.2479451569687,-13.182943504296322,-11.635222739021366,-21.768588939192448,-17.086087252573627,4.1098194630433,12
0.14219293594360352,0.008608832136387546,0.012028932571411133,0.003036672107846982,1000.0,0.01,scale,rbf,"{'svr__C': 1000, 'svr__epsilon': 0.01, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-20.561818536807237,-24.008624836892754,-14.162235161097296,-12.479898329269973,-21.13810109537348,-18.470135591888145,4.395656701130153,38
0.13270511627197265,0.008786652857066169,0.011760616302490234,0.0035417681146126265,1000.0,0.01,auto,rbf,"{'svr__C': 1000, 'svr__epsilon': 0.01, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-20.620656962643757,-24.050488658665348,-14.176161245635132,-12.487798017032498,-21.142170045829058,-18.49545498596116,4.40745331969021,40
0.12331562042236328,0.011862575138599472,0.011178970336914062,0.0026261829453266506,1000.0,0.1,scale,rbf,"{'svr__C': 1000, 'svr__epsilon': 0.1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-20.53644935607887,-23.97691202009652,-14.140292820781966,-12.45785634515199,-21.140609536441012,-18.45042401571007,4.395879154911991,37
0.12717781066894532,0.01103307312365829,0.012130975723266602,0.005000327971732124,1000.0,0.1,auto,rbf,"{'svr__C': 1000, 'svr__epsilon': 0.1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-20.595750185066162,-24.020026915614558,-14.154106675959527,-12.467751378052256,-21.144088411044383,-18.476344713147377,4.407404766315044,39
0.11160721778869628,0.009879578322222405,0.009546852111816407,0.003711596756552387,1000.0,1.0,scale,rbf,"{'svr__C': 1000, 'svr__epsilon': 1, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-20.232255232862187,-23.656898068924203,-13.93483848843739,-12.255744958773818,-21.01529783913028,-18.219006917625578,4.367096614214205,27
0.11105380058288575,0.005670591350832279,0.00659489631652832,0.0021685737979924317,1000.0,1.0,auto,rbf,"{'svr__C': 1000, 'svr__epsilon': 1, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-20.29111541819045,-23.69836018525338,-13.951695715525418,-12.26141728107681,-21.02413122312437,-18.245343964634085,4.379155608373238,34
0.06416859626770019,0.009119548052792113,0.008541059494018555,0.002322129474771581,1000.0,5.0,scale,rbf,"{'svr__C': 1000, 'svr__epsilon': 5, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-18.68852883033757,-22.7513573354786,-13.326302374458844,-11.677861679920836,-21.059064711696447,-17.50062298637846,4.312153541201736,23
0.0633267879486084,0.009927124585722284,0.008208227157592774,0.0050157621885308255,1000.0,5.0,auto,rbf,"{'svr__C': 1000, 'svr__epsilon': 5, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-18.72682445180192,-22.783771983255807,-13.331888679825004,-11.674097801718712,-21.059490549857976,-17.515214693291888,4.322185756025675,24
0.041752290725708005,0.00201257370021807,0.007222461700439453,0.0009041965238618891,1000.0,10.0,scale,rbf,"{'svr__C': 1000, 'svr__epsilon': 10, 'svr__gamma': 'scale', 'svr__kernel': 'rbf'}",-17.816828053384654,-21.651731577782694,-13.213642335171988,-11.529147497869165,-21.844468024220326,-17.211163497685767,4.238359742412828,15
0.04002366065979004,0.008095833692136595,0.008681249618530274,0.0035144217258075354,1000.0,10.0,auto,rbf,"{'svr__C': 1000, 'svr__epsilon': 10, 'svr__gamma': 'auto', 'svr__kernel': 'rbf'}",-17.833716133824424,-21.68418667262496,-13.210173029194165,-11.528585699196809,-21.83145913880435,-17.217624134728943,4.243631614203357,16
