MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
12.026339758075236,15.958416305323926,0.548898878446011,0.7474900969658744,4.3222592774441576e-76,0.7362619741313984,9.954216846293322e-73,0.06682577565632458,0.29594272076372313,0.5274463007159904,0.002386634844868735,0.5656324582338902
