den_OCW,den_W,den_adjectives,den_adverbs,den_demonstratives,den_determiners,den_function_words,den_light_verbs,den_noun_ratio,den_nouns,den_nouns_per_verb,den_phones_per_min,den_phones_utt_iqr,den_phones_utt_kurt,den_phones_utt_mad,den_phones_utt_max,den_phones_utt_mean,den_phones_utt_median,den_phones_utt_min,den_phones_utt_p10,den_phones_utt_p90,den_phones_utt_q1,den_phones_utt_q3,den_phones_utt_skew,den_phones_utt_std,den_prepositions,den_pronoun_ratio,den_verbs,den_words_per_min,den_words_utt_iqr,den_words_utt_kurt,den_words_utt_mad,den_words_utt_max,den_words_utt_mean,den_words_utt_median,den_words_utt_min,den_words_utt_p10,den_words_utt_p90,den_words_utt_q1,den_words_utt_q3,den_words_utt_skew,den_words_utt_std,dys_fillers_per_min,dys_fillers_per_phone,dys_fillers_per_word,dys_long_pauses_per_min,dys_long_pauses_per_word,dys_pause_sec_iqr,dys_pause_sec_kurt,dys_pause_sec_mad,dys_pause_sec_max,dys_pause_sec_mean,dys_pause_sec_median,dys_pause_sec_min,dys_pause_sec_p10,dys_pause_sec_p90,dys_pause_sec_q1,dys_pause_sec_q3,dys_pause_sec_skew,dys_pause_sec_std,dys_pauses_per_min,dys_pauses_per_word,dys_short_pauses_per_min,dys_short_pauses_per_word,lex_ttr
0.7876583887347873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664054092480167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906791437746208,0.0,0.0,0.0,0.0,-2.3006023782616705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555186672334995,0.0,0.0,0.8424795639559806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160192814920823,0.8832679933429048,0.0,0.8907748874200722,-3.859265677461673
0.0,0.0,0.0,0.3457104967729733,0.0,0.0,0.0,0.0,0.34359988822581866,0.0,0.0,0.0,0.0,0.0,0.0,0.1986328143739849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039485132187423,0.0,0.6355750146921368,0.0,0.0,0.0,0.0,0.31946257731737054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.950507529691362,0.38260225347423543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3369510798001918,0.39092955963731024,0.0
1.5504758117643147,0.0,1.1558152743588954,0.0,0.0,1.428928262038772,4.485109052920257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835157571795649,0.0,0.0,0.0,0.0,1.0645236844248411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0491255139851408,0.0,0.0,0.0,1.662233557157679,1.8317222462680611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559728418435152,0.0
0.0,0.0,0.0,1.1891529113293382,0.0,2.15702559264923,2.247804713122414,1.1462552455753525,1.0225711247303801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3396782086752494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8412357173068925,1.6987315908629759,0.0,0.0,0.0,0.0,0.0,1.2023421087122812,0.0,0.8380879908689955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7159317328044346,1.4518183919920329,1.0838516570354013,0.0,0.0,0.0,0.0,2.066826276551011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1020253047275972,0.0,0.0,0.0,1.218637369908329,0.0,0.0,1.2797070870438156,0.0,0.0,1.1232425253357152,0.0,0.9793474654915241,0.0,1.324473782345012,0.0,0.0
2.255851067910085,1.7775545493278662,1.7649581604650766,0.0,0.0,0.0,3.8258502234908844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085181917694402,0.0,2.361193889917781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7431675400180078,0.0,0.0,0.0,0.0,0.0,1.7077954799075616,0.0,2.2091920311192226,0.0,4.383880763465845
0.0,0.0,0.0,0.0,0.0,-3.7451033961541076,-3.3746182230333384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6277331670490136,0.0,-0.7963475742831857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5068663229920342,0.0,0.0,0.0,0.0,0.0,-0.6977935709421313,-0.6555917398928529,0.0,0.0,-0.6570634828293266,0.0,0.0,0.0,0.0,0.0,-0.5145325586546736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4801942471067666
1.4513004154820397,1.2710328061922989,0.9061499339233549,0.0,0.0,2.3251563139075637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592020821732213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784715195062839,0.0,0.0,0.0,0.798844706925237,0.0,1.2150637717683432,1.1961690335573711,0.0,0.0,0.0,0.0,0.0,0.0,0.8010910039094367,0.0,0.0
-1.6534967652631787,0.0,1.102381464729628,0.0,0.0,0.6317619623101407,-1.3804620925596751,0.7356058524575811,0.0,0.0,0.0,0.0,0.867160940621462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1649647213373204,0.0,0.0,0.0,0.8791676723860278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688381026186957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8995199018239095
-2.2256453909544605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422923928186898,0.0,0.0,0.0,0.5760030028891795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848816351228238,0.0,0.5741101181894694,0.0,0.5875412403930964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140564756568455,0.0,0.0,0.0,0.0,0.0,0.0,0.38612342334402316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024158263321406,0.0,0.4146835284180547,0.0,0.0
1.0052956478111537,0.46207236001740715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874995168219926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967988656733501,0.7254160016880514,0.0,0.0,0.0,0.0,0.0,0.8772114385977308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527661327445615,0.4388834697947686,0.6866498619258774,-4.12476075933103
0.0,0.0,0.0,0.0,0.0,-2.9905865130016367,-3.779804062698008,-0.9144334740927358,-0.6296525519591033,-0.4139208305003571,0.0,0.0,0.0,0.0,0.0,-0.41696652583373567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3931803927338684,0.0,-0.9461622855529381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2929097167208484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7889042668081476
0.0,0.0,0.0,0.0,0.0,-2.996719925141134,-3.6178005287966513,-1.0274622707718737,-0.7328148858022713,-0.49111595180761647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4339298240313016,0.0,-0.9870452765649621,0.0,0.0,0.0,0.0,-0.3989993088529576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33551402073130276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2170984454529725
0.0,0.39925544310839367,0.44661191810185946,0.0,0.0,0.0,0.0,0.0,0.28050597129191596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766340090689594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23203159145950814,0.0,0.0,0.0,0.0,0.0,0.29305405692566894,0.0,0.388979127641255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930490372126134,0.0,0.3736653391188221,0.0,6.951965896107791
0.0,0.5300772506012342,0.3845541854404439,0.0,0.0,0.0,-2.0124819994669036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894255491759786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29601981473446,0.0,0.0,0.0,0.0,0.0,0.19372980825613517,0.0,0.31739945457720586,0.0,0.0,0.0,0.0,0.0,0.0,0.381100983900858,0.0,0.0,0.0,0.0,0.3424175627194014,0.0,0.4212325342547086,0.0,0.0
1.544366383363034,1.0705000056139968,0.0,0.0,0.0,0.0,0.0,1.3512955535226945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1349884390817824,0.0,0.0,0.0,0.0,0.0,1.5692701660390036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11481612609828,0.0,1.7391120123870873,1.250278126662854,0.0,0.0,0.0,0.0,1.2743679954268865,0.0,1.088975803716777,0.0,0.0
0.0,0.0,0.8770299840853422,0.0,0.0,0.0,4.834107804304684,1.6709338844167574,0.0,0.5703281622929887,0.0,0.0,0.6895422563160476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123777833625397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083201452522448,0.0,0.0,0.6248489438881479,0.6053669565107656,0.0,0.0,0.7643987684332253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2409156838334683,1.1270390087067113,0.0,0.0,0.0,0.0,1.6587701264040853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414621537442899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1789281697246232,0.0,1.0000306227444629,0.0,1.0698231416754513,0.0,0.0,0.0,0.0,0.0,0.8921297748754429,0.0,1.1904127725408125,0.0,1.1226900112269258
0.0,0.0,0.0,0.0,0.0,3.6181182026531045,3.576575108489497,1.1897612731295961,0.2766422667560935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6269398524782583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40052372961255,2.3857779193443216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243117993618502,0.0,0.5610438903668004,0.0,-4.20208640207697
0.8999055113356278,0.0,0.0,0.0,0.0,1.4770385986864603,-1.5824618125028784,-1.130628049106798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4848176219228884,0.5378141952337545,-0.5027529732689073,0.0,-0.34211011085582144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604427283787646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6864643580664425
0.0,1.0412739679292038,0.0,0.0,0.0,2.37755048650313,2.5650969542468505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306939912596276,0.0,1.386177961741638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1326935265784948,0.0,0.0,0.0,0.0,1.526716360566323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3771618921287545,0.0,1.2648711358520428,0.0,3.487998799227952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41447135023142456,0.0,-0.878870258819402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6286015287329716,0.0,0.0,0.0,0.0,1.1026968391891732,1.042643056660769,0.0,0.0,0.0,0.0,0.0,1.244604178910858,0.0,0.0,0.0,0.0,-0.9255196812292222,0.0,0.0,0.0,0.0,0.0,-0.3140011089055589,0.0,-0.5178391140028447,-1.526098967305713
0.0,0.0,0.0,0.0,0.0,-1.7140242260050642,0.0,0.0,0.0,-1.2217609713548134,0.0,-3.267994190895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2196435686831215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9496034410573282,-0.8843048722899809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8982000684554068,-3.0057541885893855,-0.9962342840547654,0.0,-2.1650937366833283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-3.2447328212298716,-4.640880413928674,-0.6334338459248166,-0.4288724505684979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2836557723566524,0.0,-0.9388273990952807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30929436278383626,0.0,0.0,-0.810048871192301,-0.4227479095842095,0.0,-0.48533512261178424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5447599392615552,0.0,0.0,0.0,0.0,0.0,2.0100384850890087,0.0,1.3021746200658662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.851339960115283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3781375635713071,0.0,0.0,0.0,1.343899714064572,0.0,1.8176014011658002,0.0,0.0,0.0,0.0,0.0,1.4236015630264516,0.0,1.573038821874114,0.0,3.1289039811953763
1.8982042473417415,0.0,1.0454909179062255,0.0,0.0,0.0,1.9729650253418314,1.7799166276644443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2831825386189633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046993521502321,0.0,0.0,1.2756098492869734,0.0,0.0,0.0,0.0,0.0,0.0,1.4077987857444103,0.0,0.0,0.0,0.0,0.0,0.0,1.0675943671509267,0.0,0.9371499683156659
1.5824731499838456,1.4062579573129077,0.0,0.0,0.0,4.858004847102087,0.0,2.2014685880494245,0.0,1.3418451786441477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3018187519951736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3711251923600387,0.0,0.0,0.0,0.0,1.6974544666167999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304962147458486,0.0,3.763095906560547
1.18493234134988,0.0,0.0,0.0,0.0,-2.261940282789342,-2.5133486946414965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9131594132398391,0.0,-0.11943641547118844,0.0,-0.135569125884688,0.0,0.0,-0.16156215739899762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16631428540064633,0.0,0.0,0.0,0.0,0.0,-0.3478721933794812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804911847494733
1.511628101769882,0.0,0.0,0.0,0.0,-2.289543752534944,-2.2993211938666023,0.0,-0.5747381073064267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1175884956965136,0.0,-1.1236938224284942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3874883893852451,0.0,0.0,1.7657713933284553,0.0,0.0,0.0,1.001041308155692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2946490342182351,0.0
1.5770765436787937,0.0,0.0,0.0,0.0,3.810348336323477,3.860073419177669,1.5028030033173063,1.3511077028095144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6927324229244887,0.0,2.199512129901307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9726874869024058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2540956201433822,0.0,0.0,0.0,2.5159290278129833
