MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
14.546318523541801,18.854575892199126,0.3688352925903049,0.6073181148214706,8.61602479780954e-44,0.6198154813021843,4.881324911799081e-46,0.028503562945368172,0.21377672209026127,0.44655581947743467,0.004750593824228029,0.517814726840855
