MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
14.93271733385001,21.240542501952323,0.19898549545150945,0.5337483346800362,2.2497955802618715e-32,0.5943412225819859,1.4626832841453938e-41,0.06413301662707839,0.2826603325415677,0.49643705463182897,0.0,0.5439429928741093
