MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
12.1068669587587,16.63351825556186,0.5099249818498588,0.7250400117126657,1.5510930125447444e-69,0.7195613875186669,4.924410845802079e-68,0.05489260143198091,0.29832935560859186,0.5608591885441527,0.007159904534606206,0.5966587112171837
