MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
24.62151947546476,27.411961250500955,-0.23323758585026555,-0.21870689543905616,0.5718336120511763,-0.15062893357603013,0.6988841292948215,0.0,0.0,0.2222222222222222,0.0,0.0
