MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
8.041370394311567,8.569371656261715,-0.2096509758267362,0.9596000851027281,0.040399914897272016,0.9486832980505139,0.05131670194948612,0.0,0.25,0.75,0.0,0.25
