MAE,RMSE,R2,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Acc@1,Acc@5,Acc@10,Exact,severity_accuracy
8.608609740817723,11.229922707860238,0.6782854446932942,0.8235808671243486,1.3416207509621214e-96,0.7937191283379624,6.399393717468025e-85,0.10621761658031088,0.36787564766839376,0.6839378238341969,0.0025906735751295338,0.7072538860103627
