den_words_per_min,den_W,den_OCW,den_words_utt_q1,den_words_utt_q2,den_words_utt_q3,den_words_utt_iqr12,den_words_utt_iqr23,den_words_utt_iqr13,den_words_utt_p01,den_words_utt_p99,den_words_utt_range01_99,den_words_utt_mean,den_words_utt_std,den_words_utt_skew,den_words_utt_kurt,den_nouns,den_verbs,den_nouns_per_verb,den_noun_ratio,den_light_verbs,den_determiners,den_demonstratives,den_prepositions,den_adjectives,den_adverbs,den_pronoun_ratio,den_function_words,dys_fillers_per_min,dys_fillers_per_word,dys_fillers_per_phone,dys_pauses_per_min,dys_long_pauses_per_min,dys_short_pauses_per_min,dys_pauses_per_word,dys_long_pauses_per_word,dys_short_pauses_per_word,dys_pause_sec_q1,dys_pause_sec_q2,dys_pause_sec_q3,dys_pause_sec_iqr12,dys_pause_sec_iqr23,dys_pause_sec_iqr13,dys_pause_sec_p01,dys_pause_sec_p99,dys_pause_sec_range01_99,dys_pause_sec_mean,dys_pause_sec_std,dys_pause_sec_skew,dys_pause_sec_kurt,lex_ttr,lex_freq_q1,lex_freq_q2,lex_freq_q3,lex_freq_iqr12,lex_freq_iqr23,lex_freq_iqr13,lex_freq_p01,lex_freq_p99,lex_freq_range01_99,lex_freq_mean,lex_freq_std,lex_freq_skew,lex_freq_kurt,lex_img_q1,lex_img_q2,lex_img_q3,lex_img_iqr12,lex_img_iqr23,lex_img_iqr13,lex_img_p01,lex_img_p99,lex_img_range01_99,lex_img_mean,lex_img_std,lex_img_skew,lex_img_kurt,lex_aoa_q1,lex_aoa_q2,lex_aoa_q3,lex_aoa_iqr12,lex_aoa_iqr23,lex_aoa_iqr13,lex_aoa_p01,lex_aoa_p99,lex_aoa_range01_99,lex_aoa_mean,lex_aoa_std,lex_aoa_skew,lex_aoa_kurt,lex_fam_q1,lex_fam_q2,lex_fam_q3,lex_fam_iqr12,lex_fam_iqr23,lex_fam_iqr13,lex_fam_p01,lex_fam_p99,lex_fam_range01_99,lex_fam_mean,lex_fam_std,lex_fam_skew,lex_fam_kurt,lex_phones_q1,lex_phones_q2,lex_phones_q3,lex_phones_iqr12,lex_phones_iqr23,lex_phones_iqr13,lex_phones_p01,lex_phones_p99,lex_phones_range01_99,lex_phones_mean,lex_phones_std,lex_phones_skew,lex_phones_kurt
0.0,0.0,0.0,0.0,0.0,1.0715300094673665,0.0,1.125425630193202,0.988584610859044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2227463078385632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1629080935088671,1.0962402886401845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2365458298466225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776661421906604,0.0,0.0,1.6952121422749753,0.9219554843533686,0.0
2.933033250562765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6286101035177905,0.0,1.9553972873279417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11535125894032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8532228776616362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.310623655203415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736078610742556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831445777088581,3.924094198534721,0.0,2.711023356377403,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.797841910318716,0.0,0.0,-1.8893297664273103,0.0,0.0,-2.7129543403802368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9952452772645807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.440290852485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.874254002475914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.182969096804804,-3.9441473066542683,0.0,-3.127301331724271,-0.8366995945204181,0.0
0.0,0.21805473650302798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31013153806580535,0.0,0.0,0.9807058789478885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18740300783065855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17463088925429626,0.0,0.2668616614310306,0.0,0.0,0.0,0.0,0.0,0.0,0.5653303235732786,1.5146035706271985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559348055855319,0.0,0.0,0.0,0.0,0.0,0.9218211813557429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.0108476333005891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969475903003052,0.0,0.0,0.0,0.0,-1.3238114585244851,0.0,-1.8405467378223945,0.0,0.0,0.0,1.2271820376852907,0.8206016278166961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.222033012013528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2732315200055395,0.0,0.0,0.0,0.0,0.0,0.0,-0.9636870272447351,0.0,0.0,0.0,0.0,0.0,0.0,1.4694127991839498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9633461494608255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064605928671094,0.0,0.0,1.3075638586960887,0.0,0.0,0.0,0.8691792736951519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6659391861324289,0.0,0.0,0.0,0.0,0.0,0.0,1.316499758078741,1.0200799464732868,1.0189665104806016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029985731602429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2694840467486947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9914840713631252,0.0,0.0,-1.4226738155676015,0.0,0.0,-0.336329373453329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3150820363833407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27579733271058515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.469322917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.027662199394869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.858337090093769,-1.4934077189634365,0.0,-0.7110791904230046,0.0,0.0
0.0,0.0,-2.5985411822809876,0.0,-1.4789769439344431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.640333449069115,0.0,-1.5974196004084626,-2.1674147898506346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6310026275486607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.181453645223616,0.0,0.0,-2.0791704269422593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2099684681656315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.616832284768483,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.282048591454881,0.0,-2.4217579624250845,0.0,0.0,0.0,0.0,-2.356445058498221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.515349071120379,0.0,0.0,-2.33191911166118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3599508412709804,-2.149005334130341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.188800898324087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0410162360122586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7545351184249967,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647891492628381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041428417237259,0.0,0.0,0.7492650532733126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6146604594323851,0.9274220388704971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199691946716098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792532076628238,0.6628723382791026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0209006063694341,1.1185475413811636,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0391993351365105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2513048167073881,1.4734443339426346,1.2409457017989691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2534996884902037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8462481889395894,1.1931302820434002,0.0,0.0,0.0,0.0,0.0,1.8846649547146526,3.8930565089458553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1231083512165776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0877008177990937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226088199499764,0.0,1.9022613061725548,1.3306409829685624,0.0,0.0,1.0192486132858534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142577173042974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4528817810141565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345733246384492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381415204367512,1.6929050240485588,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-1.224725662576751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449248830691563,0.0,-1.2547183264995674,0.0,-4.155643577260814,-2.3982042909778816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1784222616292936,0.0,0.0,0.0,0.0,0.0,0.0,-1.2209625120768082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.213802988358886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8805109431778753,-1.7246638038567168,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48441383253448117,0.0,0.0,0.0,0.0,0.8463371161673274,0.0,0.0,0.0,0.0,0.0,0.0,0.40157780146846783,0.46773332842837834,0.0,0.0,0.5340788067359612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667339360271832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876038390147712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981393513331742,0.0,0.5984369895490792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7137901976118943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6007789601561075,0.0,-1.085159253475119,0.0,0.0,-6.6418258368425604,0.0,-1.2454542129913246,0.0,0.0,-0.9794761210239926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.299635922869194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.322242567995523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8515297833491409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.891156564953212,-1.4839195192626145,0.0,0.0,0.0,0.0
0.0,-0.9352861667066318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8791127887598218,0.0,-2.105487146907259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353506772112039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8670174905726407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2146458334197534,0.0,0.0,0.0,0.0,0.0,1.5133598283487675,-1.1666350670906844,0.0,0.0,0.0,0.0,0.0,0.0,2.9573676923324186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6860253407769158,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9971848702638593,0.0,-0.9823369938016149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6972162948872076,0.0,-3.0106309013008716,0.0,-2.4060473588341442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0903568393456133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7818729706827916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6472243238557489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2157002948067075,-1.2723190707768182,0.0,0.0,0.0,0.0
0.0,0.0,1.69052935373907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4449709658831527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5811997519504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3532354418117658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7966649418189726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2749225417249583,0.0,0.0,2.984462923514721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.654306402926794,0.0,0.0,1.7728757424129604,0.0,1.745572289129596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.007992933246802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7978071345430746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7974922479892537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6996929945474022,0.0,0.0,0.0,-0.46239531987321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485230380524492,-1.3513548451291366,0.0,0.0,-0.7669908301260855,0.0,2.3849314700024236,-0.9867925008261952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34508894539888063,0.0,0.0,0.0,0.7019569044831417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.608899908645765,-3.0488605459363014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938250605347382,0.49780669863868476,0.0,0.6438476225544073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852425323719398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5878302890166277,0.500807449041056,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.002502233191297,-1.3474015550418825,-0.9278213895313989,-1.0683034070556452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3505592696098154,0.0,-3.8211544123496224,0.0,0.0,0.0,-1.7426640350749287,0.0,0.0,0.0,0.0,0.0,0.0,-1.9157394520003042,0.0,-3.1762485510494547,0.0,0.0,-1.6488808992898296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.655349115771011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1816902251278325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002752146356653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772739556873139,1.9573057212391483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0023530983112394,0.0,0.0,1.9470696009229393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0248451978969615,2.1345013596303932,0.0,2.8202065938692433,0.0,0.0
2.5035024276625313,0.0,0.0,0.0,2.48791291415603,2.086335621654616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.908190828530138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2082076813132203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106859404118177,1.9559490482817274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579001624867715,3.418730449861713,0.0,3.0440064143156653,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59403031203202,0.0,1.700304223135328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817626063555952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721759589097974,0.0,0.0,0.0,0.0,0.0,0.892024428654491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7965245531725793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081161673671456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7370457922618565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5569567644211175,0.7601768989886251,0.0,0.0,0.0,0.0
